transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,merchant_name,transaction_location,account_balance_after_transaction,is_international_transaction,device_used,ip_address,transaction_status,transaction_source_destination,transaction_notes,fraud_flag
2d7ddfd4-1112-4354-a2dd-fad94b45a850,CUST102188,2022-01-04 11:27:00,Bill Payment,2100.0,Dining,"Rattan, Khanna and Magar","Srikakulam, Himachal Pradesh",8211.0,0,Web,31.102.21.141,Success,BCHG80012468703731,Payment for Dining,0
c4fce988-34c5-48db-8686-bfad0b3bc0b5,CUST109887,2022-01-08 07:57:00,Credit Card,10500.0,Utilities,"Anand, Khare and Balakrishnan","Navi Mumbai, Maharashtra",29585.0,0,ATM,121.157.246.80,Success,PRZJ55096553432036,Payment for Utilities,0
93b4f5db-ce11-47d1-a5ec-fb558871f1a8,CUST115559,2022-01-12 04:57:00,ATM Withdrawal,62781.568029312526,Electronics,Bumb-Kothari,"Sambhal, Maharashtra",0.0,0,Web,126.222.103.69,Failed,Self,Payment for Electronics,1
0b56e499-066e-407d-95a6-1452ecb3dc3b,CUST101442,2022-01-26 23:57:00,Deposit,4600.0,Entertainment,Sur-Vasa,"Raurkela Industrial Township, West Bengal",28363.0,0,ATM,109.18.22.175,Success,Self,Payment for Entertainment,0
e8a3993c-5385-4d0e-9bd2-e45d0fbf7e30,CUST100539,2022-01-20 09:08:00,Fund Transfer,2600.0,Online Shopping,Varty-Sibal,"Erode, Nagaland",8644.0,0,Mobile,158.233.103.28,Success,MXPX26123276613011,Payment for Online Shopping,0
f12a61cc-dc4c-4bd3-bdfd-85b6095fa43e,CUST102206,2022-01-07 13:03:00,Loan Disbursement,14200.0,Groceries,Chandra-Balan,"Tumkur, Assam",0.0,0,Web,24.72.40.12,Success,UBFA00247381443051,Payment for Groceries,0
e2a88841-1287-49c2-a498-6fe3b6e73f44,CUST111858,2022-01-06 14:14:00,Bill Payment,11100.0,Groceries,"Datta, Jaggi and Kar","Rajkot, Meghalaya",23962.0,0,POS,207.145.96.106,Success,FNNT22711778587102,Payment for Groceries,0
c148402b-fb9f-47ba-a763-7ef1a7a512d1,CUST109666,2022-01-04 00:26:00,Loan Disbursement,300.0,Education,"Hayer, Ganguly and Bhavsar","Surat, Himachal Pradesh",17993.0,0,POS,63.55.138.235,Success,FRKM47366148958674,Payment for Education,0
0d545446-f143-4de1-875c-61922e384a5f,CUST104796,2022-01-22 18:32:00,Deposit,19700.0,Groceries,Baria-Chand,"Bijapur, Meghalaya",58001.0,0,Web,242.171.197.248,Success,Self,Payment for Groceries,0
1cdf26db-867d-4f77-a0d7-96d564a302f7,CUST118462,2022-01-28 02:53:00,Loan Disbursement,1000.0,Online Shopping,Sagar Inc,"Pallavaram, Punjab",39411.0,0,POS,116.210.12.228,Success,ZESZ78637017816235,Payment for Online Shopping,0
5914cece-4513-4d3b-a857-47a1618d22cf,CUST102058,2022-01-10 03:26:00,Deposit,2400.0,Entertainment,Sampath-Kibe,"Muzaffarnagar, Uttar Pradesh",24181.0,0,Mobile,228.155.61.231,Success,Self,Payment for Entertainment,0
cf8abfc7-69d7-48a4-86cf-98de510275fe,CUST109707,2022-01-11 05:30:00,Credit Card,2600.0,Utilities,"Walla, Salvi and Chopra","Phusro, Uttarakhand",36160.0,0,ATM,194.96.137.93,Success,MTUY05004112687198,Payment for Utilities,0
e69c384c-9c29-48ad-bbc7-aacee46e8fa1,CUST108827,2022-01-03 04:20:00,Credit Card,1800.0,Groceries,Kadakia-Sodhi,"Bhopal, Kerala",18818.0,0,ATM,186.74.47.135,Success,HQEL68055625006945,Payment for Groceries,0
fce2d1cf-9832-42bd-b44a-1292f6ff8ae2,CUST109532,2022-01-23 12:11:00,Net Banking,100.0,Entertainment,Gupta-Cherian,"Arrah, Nagaland",30459.0,0,ATM,112.199.71.87,Success,QMBI48728618900281,Payment for Entertainment,0
da31457e-6207-47f9-abf5-ce96e7652e20,CUST109205,2022-01-04 21:00:00,Credit Card,1000.0,Entertainment,Luthra-Kale,"Bijapur, Punjab",30633.0,0,POS,54.118.223.213,Success,FPAL74686265501821,Payment for Entertainment,0
c0730db8-b06d-4aea-9e35-4cb85588f7b0,CUST112764,2022-01-18 19:19:00,Debit Card,4100.0,Online Shopping,Dube-Varma,"Nagaon, Karnataka",16607.0,0,Mobile,80.65.239.212,Success,UZMW96273584557352,Payment for Online Shopping,0
f4444418-0ac7-4ead-be02-27e512b77bb1,CUST110297,2022-01-23 05:27:00,Net Banking,18100.0,Cash Withdrawal,Char and Sons,"Sirsa, Chhattisgarh",0.0,0,ATM,208.19.207.216,Success,GWCI53547042730555,Payment for Cash Withdrawal,0
afd13b0e-7505-4d6b-839e-16f91855f0bc,CUST105443,2022-01-05 09:19:00,Fund Transfer,7500.0,Dining,"Sunder, Konda and Dutta","Coimbatore, Haryana",0.0,0,Mobile,48.73.113.61,Success,UDJL24504692493000,Payment for Dining,0
dd371d40-08c9-4f8d-9707-8decff9c9668,CUST110192,2022-01-02 06:34:00,Credit Card,15700.0,Online Shopping,"Balay, Mallick and Aggarwal","Amritsar, Jharkhand",0.0,0,ATM,100.160.193.150,Success,IMIH77692080246165,Payment for Online Shopping,0
cdd2ea47-9790-429c-b4dc-1c8ead4190c6,CUST111468,2022-01-12 02:53:00,Bill Payment,400.0,Online Shopping,Seshadri-Rajan,"Guntakal, Sikkim",5589.0,0,Mobile,127.16.143.198,Success,DBYL05008519610377,Payment for Online Shopping,0
957bc116-4fb9-486e-9577-b0c9f950a22e,CUST110516,2022-01-08 00:28:00,UPI,13555.171282625755,Healthcare,"Lall, Bala and Chana","Pallavaram, Kerala",22452.83,0,POS,126.165.98.161,Failed,BVXL53436843139813,Payment for Healthcare,1
926425be-023e-4108-8f0d-c88c63c95c50,CUST113201,2022-01-03 18:43:00,Net Banking,1800.0,Electronics,Bhatti-Randhawa,"Durgapur, Maharashtra",29789.0,0,POS,218.69.0.89,Success,KYFM80446063663561,Payment for Electronics,0
6295cc32-56ee-45ec-9f3a-e54a493479a6,CUST111028,2022-01-04 07:25:00,Fund Transfer,6300.0,Dining,Dalal-Kamdar,"Junagadh, Arunachal Pradesh",30548.0,0,ATM,29.4.149.91,Success,ZOSH86896292542650,Payment for Dining,0
f74d62b7-1a34-4da1-91b1-ecd2a9c31dea,CUST109878,2022-01-14 13:37:00,Net Banking,5300.0,Healthcare,Shanker Group,"Jamnagar, Meghalaya",40237.0,0,Web,126.241.41.209,Success,PIYJ97764795177220,Payment for Healthcare,0
a99987e3-e7f1-4d09-b48f-aaa054146142,CUST116238,2022-01-12 22:28:00,Debit Card,7000.0,Entertainment,Bail and Sons,"Tezpur, Kerala",0.0,0,Mobile,180.223.79.211,Success,SYFV52500566393949,Payment for Entertainment,0
