transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,merchant_name,transaction_location,account_balance_after_transaction,is_international_transaction,device_used,ip_address,transaction_status,transaction_source_destination,transaction_notes,fraud_flag
14d7d097-1c91-4fd9-ada6-f53d52cc3bd4,CUST119307,2022-01-17 13:16:00,Net Banking,17500.0,Cash Withdrawal,Bhattacharyya Ltd,"Thanjavur, Arunachal Pradesh",0.0,0,Web,251.55.245.126,Success,KZER85769272663459,Payment for Cash Withdrawal,0
f12a61cc-dc4c-4bd3-bdfd-85b6095fa43e,CUST102206,2022-01-07 13:03:00,Loan Disbursement,14200.0,Groceries,Chandra-Balan,"Tumkur, Assam",0.0,0,Web,24.72.40.12,Success,UBFA00247381443051,Payment for Groceries,0
890251cd-4e48-40ef-8e83-9fc7bf21fb6d,CUST114645,2022-01-26 04:30:00,ATM Withdrawal,10000.0,Dining,Kamdar Group,"Nagaon, Jharkhand",0.0,0,Web,79.88.2.234,Success,Self,Payment for Dining,0
ca72b4d1-2034-4a62-8782-53aeda867f01,CUST111549,2022-01-13 02:37:00,Debit Card,3200.0,Online Shopping,Srivastava-Bahri,"Jalgaon, Assam",18517.0,0,ATM,119.200.193.136,Success,BJPI56646954839646,Payment for Online Shopping,0
caea6374-0b56-4fcb-8bb7-0f492bb16a2c,CUST109957,2022-01-23 23:21:00,Credit Card,3400.0,Education,Goda-Walia,"Khora , Punjab",27156.0,0,Web,184.37.118.157,Success,RHTR32455233701345,Payment for Education,0
a4896ea2-5452-4047-adff-1f50daef834c,CUST115366,2022-01-04 01:58:00,UPI,200.0,Utilities,Dar-Sachdev,"Srikakulam, Bihar",48045.0,0,Mobile,91.59.167.235,Success,XKFY43139106599599,Payment for Utilities,0
279313ed-a580-4272-9da1-62323454d2c3,CUST107828,2022-01-26 13:59:00,ATM Withdrawal,7300.0,Travel,Lalla-Karan,"Bettiah, Tamil Nadu",30594.0,0,POS,88.169.234.33,Success,Self,Payment for Travel,0
3e83b915-b990-4d69-923e-467e6066a07d,CUST110661,2022-01-19 23:09:00,Credit Card,1600.0,Cash Withdrawal,Bala PLC,"Bhalswa Jahangir Pur, Jharkhand",8785.0,0,POS,220.77.201.93,Success,EBLB34941935452311,Payment for Cash Withdrawal,0
5b9d6239-b3c0-4b63-8544-775bc2f3f0d4,CUST105097,2022-01-19 13:21:00,UPI,9500.0,Travel,Madan PLC,"Kanpur, Madhya Pradesh",19608.0,0,POS,45.81.7.169,Success,JINT32862313977726,Payment for Travel,0
ac12960d-f603-40b5-b691-df0afbf9b7ca,CUST101374,2022-01-30 07:05:00,UPI,4000.0,Travel,"Wali, Mani and Aggarwal","Salem, Punjab",10310.0,0,Mobile,75.30.104.9,Success,SRRH26298057841682,Payment for Travel,0
c0730db8-b06d-4aea-9e35-4cb85588f7b0,CUST112764,2022-01-18 19:19:00,Debit Card,4100.0,Online Shopping,Dube-Varma,"Nagaon, Karnataka",16607.0,0,Mobile,80.65.239.212,Success,UZMW96273584557352,Payment for Online Shopping,0
5f6046f4-59fc-4300-aacd-b44672667d78,CUST108627,2022-01-02 00:40:00,EMI Payment,200.0,Utilities,"Gaba, Majumdar and Tripathi","Raiganj, Punjab",16256.0,0,Web,22.12.199.136,Success,GNQH99140303373101,Payment for Utilities,0
45072e09-60b2-4740-8de1-742686163098,CUST119654,2022-01-04 18:24:00,Deposit,4600.0,Entertainment,"Khanna, Sandhu and Sathe","Hajipur, West Bengal",42856.0,0,Mobile,159.123.25.168,Success,Self,Payment for Entertainment,0
dd371d40-08c9-4f8d-9707-8decff9c9668,CUST110192,2022-01-02 06:34:00,Credit Card,15700.0,Online Shopping,"Balay, Mallick and Aggarwal","Amritsar, Jharkhand",0.0,0,ATM,100.160.193.150,Success,IMIH77692080246165,Payment for Online Shopping,0
eee47835-453f-4dd4-8432-25e84da76b80,CUST106417,2022-01-19 16:58:00,Loan Disbursement,2400.0,Fuel,Deol-Cheema,"Asansol, Gujarat",28095.0,0,Web,253.161.138.162,Success,XSRZ04762449579788,Payment for Fuel,0
02684bb2-93a6-4000-8ece-4f808a10b8eb,CUST103832,2022-01-01 05:18:00,Loan Disbursement,200.0,Fuel,"Mangat, Amble and Behl","Dehradun, West Bengal",5587.0,0,POS,108.9.12.27,Success,GLCO57450818633643,Payment for Fuel,0
b4250c94-8df0-4fa3-a6b2-db0bcf4ce760,CUST103355,2022-01-30 19:12:00,Deposit,9100.0,Entertainment,Chada-Bumb,"Kavali, Uttarakhand",49791.0,0,ATM,64.135.249.227,Success,Self,Payment for Entertainment,0
51a04cfc-2337-4142-a68c-9001b95da6f6,CUST112934,2022-01-22 20:09:00,ATM Withdrawal,600.0,Groceries,Handa-D’Alia,"Noida, West Bengal",28344.0,0,POS,170.190.224.123,Success,Self,Payment for Groceries,0
6295cc32-56ee-45ec-9f3a-e54a493479a6,CUST111028,2022-01-04 07:25:00,Fund Transfer,6300.0,Dining,Dalal-Kamdar,"Junagadh, Arunachal Pradesh",30548.0,0,ATM,29.4.149.91,Success,ZOSH86896292542650,Payment for Dining,0
f74d62b7-1a34-4da1-91b1-ecd2a9c31dea,CUST109878,2022-01-14 13:37:00,Net Banking,5300.0,Healthcare,Shanker Group,"Jamnagar, Meghalaya",40237.0,0,Web,126.241.41.209,Success,PIYJ97764795177220,Payment for Healthcare,0
18361116-d87b-49f8-a6b1-830f7c5ad46e,CUST106925,2022-01-09 09:05:00,UPI,4900.0,Utilities,Golla Ltd,"Tinsukia, Himachal Pradesh",44673.0,0,ATM,236.0.224.232,Success,WFRB99270697831297,Payment for Utilities,0
ce2a4db9-d1b2-4432-a474-523da246c349,CUST117356,2022-01-22 11:58:00,Bill Payment,600.0,Electronics,Saxena and Sons,"Kolkata, Sikkim",19655.0,0,ATM,73.50.25.9,Success,YQGG89893213989265,Payment for Electronics,0
a11b561e-da30-47a6-8903-121710b1ed38,CUST113072,2022-01-28 11:21:00,Fund Transfer,900.0,Travel,Tella-Bhatti,"Rampur, Telangana",38865.0,0,ATM,64.172.211.172,Success,GFXH08190068785650,Payment for Travel,0
