transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,merchant_name,transaction_location,account_balance_after_transaction,is_international_transaction,device_used,ip_address,transaction_status,transaction_source_destination,transaction_notes,fraud_flag
ba998721-a612-4e0a-8354-46d001e9c39c,CUST107144,2022-01-03 23:52:00,UPI,1400.0,Travel,Chauhan LLC,"Giridih, Manipur",12858.0,0,Web,176.48.222.166,Success,CJPZ11841095072972,Payment for Travel,0
a6984ba8-aa3a-45c8-9ed2-cbbfed7d5512,CUST118162,2022-01-04 15:53:00,Fund Transfer,2600.0,Groceries,"Ben, Korpal and Ben","Bikaner, Manipur",13898.0,0,Web,169.104.143.218,Success,FWFR39865699123479,Payment for Groceries,0
0078974e-4bc0-4add-b0cb-83a1e27c921c,CUST108829,2022-01-21 07:36:00,ATM Withdrawal,3000.0,Utilities,Sinha-Sankar,"Motihari, Sikkim",19560.0,0,ATM,90.38.195.113,Success,Self,Payment for Utilities,0
e8a3993c-5385-4d0e-9bd2-e45d0fbf7e30,CUST100539,2022-01-20 09:08:00,Fund Transfer,2600.0,Online Shopping,Varty-Sibal,"Erode, Nagaland",8644.0,0,Mobile,158.233.103.28,Success,MXPX26123276613011,Payment for Online Shopping,0
f12a61cc-dc4c-4bd3-bdfd-85b6095fa43e,CUST102206,2022-01-07 13:03:00,Loan Disbursement,14200.0,Groceries,Chandra-Balan,"Tumkur, Assam",0.0,0,Web,24.72.40.12,Success,UBFA00247381443051,Payment for Groceries,0
be3d6b16-308e-42ab-8586-9be8f6032d20,CUST119109,2022-01-02 22:28:00,Loan Disbursement,10500.0,Financial Services,Gill-Dhingra,"Panvel, Goa",31399.0,0,POS,46.170.49.53,Success,EVPO10597612145394,Payment for Financial Services,0
0d545446-f143-4de1-875c-61922e384a5f,CUST104796,2022-01-22 18:32:00,Deposit,19700.0,Groceries,Baria-Chand,"Bijapur, Meghalaya",58001.0,0,Web,242.171.197.248,Success,Self,Payment for Groceries,0
a4896ea2-5452-4047-adff-1f50daef834c,CUST115366,2022-01-04 01:58:00,UPI,200.0,Utilities,Dar-Sachdev,"Srikakulam, Bihar",48045.0,0,Mobile,91.59.167.235,Success,XKFY43139106599599,Payment for Utilities,0
6bffb07b-f513-4a75-81c5-dfecf0b00a1d,CUST115719,2022-01-25 14:25:00,Net Banking,2000.0,Electronics,Handa Ltd,"Narasaraopet, Rajasthan",26003.0,0,ATM,221.202.138.129,Success,JGUP77620164552044,Payment for Electronics,0
18036861-e11f-44a2-b2de-fd71bf2f3691,CUST101769,2022-01-12 16:56:00,UPI,9400.0,Groceries,"Sen, Sane and Srinivasan","Saharsa, Chhattisgarh",4099.0,0,ATM,241.21.132.204,Success,HUBH79437280198563,Payment for Groceries,0
